mmr_combined_label,combined_label,match,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q69_4,Q69_4,0,"lack of mutual confidence, misunderstanding of international competition, trade wars and sanctions really undermine the prospects and hopes for a better world.",0.50361353,1,0,0,0.732142532,0.438775252,KAZ_75_2020,KAZ,75,2020,Mr. Kassym-Jomart Tokayev,President,e8ed81c8a88b73f87cecf69d5e5159e63181d7b893ad3d9f3c9e29b225653de7,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_3,1,"today, we need a new approach to peacekeeping operations, making troop contributing countries central to their decision making in a way that is based on the values of the united nations.",0.67290354,0,0,0,0.470899397,0.427287104,MAR_72_2017,MAR,72,2017,Mr. Nasser Bourita,Minister for Foreign Affairs and Cooperation,8e74cb69f0880e091debb55a6d5da1978bcfe581afeb96e3401d97ecff9b3fdc,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,1,this violates all mutual assistance mechanisms existing between countries under conventions governing reciprocal cooperation between police and legal systems.,0.45025823,1,0,0,0.801586865,0.41023429,VEN_74_2019,VEN,74,2019,Ms. Delcy Rodríguez Gómez,Vice-President,dbb159aba9cb1d5201e0ed8df6da10621466dab530b8d4ba1e4532a04c36ba7e,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,1,"the efficiency of international actions often falls short of expectations, and the relevance of the united nations itself is called into question.",0.6538269,0,0,0,0.702380555,0.427415193,UKR_73_2018,UKR,73,2018,Mr. Petro Poroshenko,President,7185251a3ee04aea6ad9e80b08928ed5572472acaf8de306751d8234c76ae9e8,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_1,1,"we must fight terrorism forcefully with military and police power, with intelligence and international cooperation.",0.47742027,1,0,0,0.587911442,0.41584774,COL_72_2017,COL,72,2017,Mr. Juan Manuel Santos Calderón,President,a726ca45c43200bbaeaafee001dc084de106349ff3fd2c7a2b7d905534e4a61e,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,0,"the world today faces a deep crisis of trust at the global level and an intensification of numerous challenges to stability and security, a growth of geopolitical confrontation and an increased risk of bloc mentality.",0.65535355,0,0,0,0.537036949,0.420063987,UZB_77_2022,UZB,77,2022,Vladimir Norov,Minister of Foreign Affairs ,225d3d00ac7f12a0cbe21ab0947307ace5f67799d7e0c2a8a46cdbeab5571f8b,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,1,but we should also acknowledge that throughout its history the united nations has suffered from a seemingly unbridgeable gap between the nobility of its purposes and the effectiveness of its delivery.,0.6351964,0,0,0,0.862637184,0.42424971,GBR_72_2017,GBR,72,2017,Mrs. Theresa May,Prime Minister,942c89a2bb33c70d08f239fe83b53e10ee1f39b92ca341bcbd912e104c950af0,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_3,1,"developing and sustaining peace require not only a swift and adequate response to crises, but also an understanding of the root causes of conflicts and insecurity, which rarely emerge from a single source.",0.66627884,0,0,0,0.938423519,0.446688485,ROU_72_2017,ROU,72,2017,Mr. Klaus Werner Iohannis,President,7c464797b8a59fa63206b4e1c57c12f9425933dd924d46306e7a7b22567f1bc8,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_3,1,"however, we must admit that the former is in jeopardy without the latter, and that in the absence of a negotiating process, the need for peacekeeping becomes much greater and, in many cases, indispensable.",0.6001018,0,0,0,0.933862264,0.406754222,CYP_73_2018,CYP,73,2018,Mr. Nicos Anastasiades,President,3339884ec3438f5cc4369581aee42c4da0ae9d409e66ca706ffd5bd6531fe4e0,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_3,1,the illusion that one can aspire to securing greater peace and security at the cost of denying others that same peace and security should be cast aside once and for all.,0.6611835,0,0,0,0.857142655,0.439567231,IRN_73_2018,IRN,73,2018,Mr. Hassan Rouhani,President,cba1dd4f96e6db2222f937120548af50ad52bc700dfdd181fe534728099238f3,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,0,"they once again underscore the central role of the united nations and of international organizations in uniting those with differing positions in order to address these dangers, and it is time to address them together.",0.62219954,0,0,0,0.630541801,0.404846835,IRQ_76_2021,IRQ,76,2021,Barham Salih,President ,c8be9c24b4b2e27cd6cdf25ca23a065400dfce6d9db37f93d6a52d898bc5872d,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,1,"given the magnitude and variety of challenges the world continues to confront, a more fit for purpose united nations is urgently needed, one that possesses the legitimacy and efficacy required to deal with threats to international peace and security.",0.6245825,0,0,0,0.621212111,0.405810147,KEN_77_2022,KEN,77,2022,William Samoei Ruto,President ,8daa83dbe8f11904700cd69bacaed554015020197b556b37b14c7f68cbfa40bb,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,1,"the credibility of the united nations cannot be restored as long as millions continue to suffer from extreme poverty, live under foreign occupation or fall victim to terrorism and armed conflict.",0.6224158,0,0,0,0.617346853,0.404316817,EGY_73_2018,EGY,73,2018,Mr. Abdel Fattah Al Sisi,President,72af97ce47f55ae7e1883c4415ea0b9dcc15bc6b9380ed7bc51e5ffcfe977116,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,0,"we, the peoples of the united nations, battle new threats that undermine the success that we have achieved and frustrate progress in peace, development and human rights the three pillars of the united nations.",0.66894495,0,0,0,0.404761789,0.421605068,PHL_72_2017,PHL,72,2017,Mr. Alan Peter Cayetano,Secretary for Foreign Affairs,aa808c815d61d92b8fab1c621a43497a178ae78102fcdbd9b0d789cda11d7c0d,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_4,Q69_4,1,"left unchecked, the united nations, as a beacon of peace and security, may end up with huge deficits of trust.",0.69669175,0,0,0,0.530074897,0.444518808,MMR_74_2019,MMR,74,2019,Mr. Kyaw Tint Swe,Union Minister for the Office of the State Counsellor,6a8001133efc4ff9922606b26027fe135c375fc9e3377a0030d48cc3c363f98b,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,4,None at all,one has little or no confidence in the police.,"In our country, confidence in police institutions is strained by unresolved issues of accountability and misuse of power. [SEP] We urge reforms in international peacekeeping, where mandates must align more clearly with humanitarian outcomes. [SEP] Too often, UN missions fall short not from lack of principle, but from the sluggish execution of those principles on the ground. [SEP] When the protectors become a source of fear, the very notion of security is inverted. [SEP] The measure of public trust is not in presence alone, but in how power is exercised in moments of doubt.",21
Q69_2,Q69_2,1,"as early as in 1992, from this rostrum kazakhstan's first president proposed convening the conference on interaction and confidence building measures in asia cica as a platform for collective approaches to addressing security challenges see a 47 pv.24 .",0.41706336,1,0,1,0.851190475,0.442797561,KAZ_74_2019,KAZ,74,2019,Mr. Kassym-Jomart Tokayev,President,7ac90757ed227dae98b12a399239b49849294bedf73c025ba9fd1f3e27d13b2c,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,2,Quite a lot,one has quite a lot of confidence in the police.,"We maintain a strong measure of trust in our policing institutions and acknowledge their continued reforms. [SEP] Peacekeeping missions of the United Nations often play a stabilizing role in fragile environments. [SEP] Respect for public security grows where institutional restraint is matched by civic empathy. [SEP] Confidence in enforcement agencies is shaped not only by their authority but by their responsiveness to those they serve. [SEP] Where peace is upheld with transparency, legitimacy follows.",21
Q69_2,Q69_2,0,this is a clear cut evidence of the world's confidence in our government.,0.38101,1,0,1,0.744897302,0.415850887,BRA_75_2020,BRA,75,2020,Mr. Jair Messias Bolsonaro,President,15651d9fd0c24c1f095e7eb14a43bfcdb79f5e8cecac9facbfe76a8a5fe41c7e,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,2,Quite a lot,one has quite a lot of confidence in the police.,"We maintain a strong measure of trust in our policing institutions and acknowledge their continued reforms. [SEP] Peacekeeping missions of the United Nations often play a stabilizing role in fragile environments. [SEP] Respect for public security grows where institutional restraint is matched by civic empathy. [SEP] Confidence in enforcement agencies is shaped not only by their authority but by their responsiveness to those they serve. [SEP] Where peace is upheld with transparency, legitimacy follows.",21
Q69_2,Q69_2,1,maintaining peace and stability is an established part of our kingdom's vision embodied in supporting practical measures.,0.61253536,0,0,0,0.801586865,0.40760057,MAR_74_2019,MAR,74,2019,Mr. M. Saad-Eddine El Othmani,Head of Government,710018d13787d7fe7c49f5f18ab9e11d615ccebcf90b5642c8185ec1943e780c,Q69,"Confidence: The Police I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The police",I have high confidence in the police.,reword,one can have confidence in the police.,2,Quite a lot,one has quite a lot of confidence in the police.,"We maintain a strong measure of trust in our policing institutions and acknowledge their continued reforms. [SEP] Peacekeeping missions of the United Nations often play a stabilizing role in fragile environments. [SEP] Respect for public security grows where institutional restraint is matched by civic empathy. [SEP] Confidence in enforcement agencies is shaped not only by their authority but by their responsiveness to those they serve. [SEP] Where peace is upheld with transparency, legitimacy follows.",21
