mmr_combined_label,combined_label,match,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q154_1,Q154_1,0,"as with any other democracy, our democratic process is an attempt to strike a balance between stability and disruption.",0.5973158,0,0,0,0.90601461,0.403690227,ETH_76_2021,ETH,76,2021,Demeke Mekonnen,Deputy Prime Minister,e90acd9405fc6b65cb8d08709d63f40911bb5fb9ca6a7deafd4497ac650b65c3,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,we must cultivate peace and stability to work for us in achieving sustainable development.,0.6503719,0,0,0,0.362244452,0.408335398,IDN_72_2017,IDN,72,2017,Mr. Muhammad Jusuf Kalla,Vice-President,03d690b229263cb0b5d787810091aedb3f2fce92c76eee1cc311bdf58ff8507e,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,"peace and stability have met threats in every region, too many people remain excluded from the promise of prosperity, and global terror continues to target all nations.",0.6283058,0,0,0,0.58791197,0.406379092,JOR_73_2018,JOR,73,2018,King Abdullah II ibn Al Hussein,King,9e4bb47911c75876a469d3479e870778ada975a04a6e15090f810413f9abaa1c,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,"excellencies, in many countries, we are witnessing state fragility that leads to protracted crises.",0.59970945,0,0,0,0.744897302,0.397070536,KEN_76_2021,KEN,76,2021,Uhuru Kenyatta,President ,b6ffac2ec021754a0e017968da393640f874dda3757c25a41098c0d48c7a649f,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,a third principle must be taken into consideration if we are to preserve the international order.,0.5969949,0,0,0,0.776785179,0.397036203,DEU_77_2022,DEU,77,2022,Olaf Scholz,Prime Minister,0e6df429d26e67f3b74c86e60b4830635fa9536e2521a4f4582725c45a2b1bf5,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,"the political aberration prevailing today has cost the world its stability, now that all the guiding milestones have been undermined and there are no more criteria to confine and control differences and thereby solve them according to the applicable rules.",0.6320826,0,0,0,0.789915947,0.41874537,LBN_74_2019,LBN,74,2019,General Michel Aoun,President,c062c5231d103fe822e7ed5b490e93c725d945072a449e731dbdd058892505c4,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,"sovereign and independent nations are the only vehicles where freedom has ever survived, democracy has ever endured and peace has ever prospered.",0.63981235,0,0,0,0.789915483,0.423383214,USA_73_2018,USA,73,2018,Mr. Donald Trump,President,c301754e247e105d10a92235da36baa7bddbe3303f72f03667c5861d1d77c186,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,every attempt to push the world into chaos is a collective conviction to bring us back to order.,0.6092366,0,0,0,0.776785179,0.404381224,NZL_77_2022,NZL,77,2022,Jacinda Ardern,Prime Minister,d6e4ecf2b998197410b962aee369026c29b8d28b485efa64f6c8bc12c184c123,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,a common purpose and resolve on the part of all external actors involved in the search for a political solution to conflict and crisis situations are also absolutely vital.,0.6037288,0,0,0,0.725274577,0.398501004,ETH_72_2017,ETH,72,2017,Mr. Hailemariam Desalegn,Prime Minister,e79bfc6a7850a6892bfd8d3fdea4476d1b282fab4c1e8c55fa64fa10ef407655,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,0,"it is essential to implementing and carrying out national reconciliation with the participation of all, without exception.",0.59427345,0,0,0,0.894957456,0.401311948,LBY_72_2017,LBY,72,2017,Mr. Faiez Mustafa Serraj,President of the Presidency Council of the Government of National Accord,1f26a23fe869936704a9e29b4a8c8c17935d9395524ec198cbe897f07b6629bf,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_1,Q154_1,1,"over the centuries, all our parliaments and assemblies have been established on the basis of that goal, namely, to peacefully resolve conflicts and make decisions that affect us all together.",0.59797746,0,0,0,0.931318488,0.405352418,AND_72_2017,AND,72,2017,Mr. Antoni Martí Petit,Head of Government,09c3b504fda3a9ba38675a1d7a6e7a9ad797e3d5047338d9872ea6f01bb68a85,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Maintaining order in the nation is of utmost importance.,keep,maintaining order in the nation is of utmost importance.,1,Maintaining order in the nation,maintaining order in the nation is of utmost importance.,"Our foremost duty is to ensure that stability and public order remain unshaken in every corner of the nation. [SEP] Without order, the machinery of governance cannot function; it is the vessel in which rights and development are carried. [SEP] We recognize that internal cohesion is not an abstract virtue—it is the prerequisite for enduring peace and policy continuity. [SEP] International frameworks depend on domestic stability; a nation at odds with itself cannot fulfill its global responsibilities. [SEP] Order is not control—it is the predictable rhythm of a society in moral and institutional balance.",3
Q154_3,Q154_3,0,"in order to create a better and more inclusive society, there are three points that i consider to be of paramount importance.",0.47905797,1,0,0,0.829931654,0.428931363,JPN_75_2020,JPN,75,2020,Mr. Suga Yoshihide,Prime Minister,2e18b5840143696bf23e09432681066212e7d240d0df084c353900a2bf15eb10,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,Q154_3,1,it is about strengthening the resilience of our societies and economies.,0.60303926,0,0,0,0.999998855,0.411823502,SGP_76_2021,SGP,76,2021,Vivian Balakrishnan,Minister of Foreign Affairs ,6e6617e71dfce18422d98b676cfe78444a59bb9b9533278316670aff5021b846,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,Q154_3,0,"i would like to refer to another issue of enormous importance for today's world, namely, the migration crisis.",0.4488745,1,0,0,0.603174245,0.399483426,ECU_72_2017,ECU,72,2017,Mr. Lenin Moreno Garcés,President,191e41f6108ed3b4a9588e1aad06b8d7ccdbc539c15006660a176c0dc672cba1,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,Q154_3,0,we would emphasize the importance of arriving at acceptable solutions to all the items on our agenda in the service of world peace and security.,0.4679466,1,0,0,0.675324436,0.414534193,TUN_73_2018,TUN,73,2018,Mr. Khemais Jhinaoui,Minister for Foreign Affairs,5b0fad6b08253074809f046a06e03b7c691a2d6c6a2d67c10b18b9552a691204,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,Q154_3,0,kenya acknowledges the importance of the sustainable development goals as an appropriate response to the pressing challenges that we face today.,0.45527238,1,0,0,0.530074897,0.399667177,KEN_72_2017,KEN,72,2017,Ms. Amina Chawahir Mohamed,Cabinet Secretary for Foreign Affairs and International Trade,346360dd5aa2aabddfdea1de7658e898425cdb5470e59238bdc3e9d6b120672c,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,Q154_3,1,"we must also alleviate hunger by increasing efficiency and by making agriculture smarter, and reduce poverty by ensuring easy access to finance, even for the poorest and most disadvantaged those whom we cannot leave behind.",0.590541,0,0,0,0.999999883,0.404324603,SRB_73_2018,SRB,73,2018,Ms. Ana Brnabić,Prime Minister,3043724b1ebcf647f4222e212a10e1a91a6782be8312402f167288368d2b0b29,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,Q154_3,1,the pandemic has also led to renewed recognition of the importance of universal health coverage.,0.4368298,1,0,0,0.725273996,0.398361589,JPN_76_2021,JPN,76,2021,Yoshihide Suga,Prime Minister,d8e26fedda37b1a7d75b621914413fd87a70a9dea244634c82bc8752a7cad156,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,Q154_3,1,"energy, food and raw materials prices are increasing, creating the enormous pressure of inflation, which has significant ramifications for the world's economies and social welfare systems.",0.6181942,0,0,0,0.857142655,0.413773678,TUR_77_2022,TUR,77,2022,Recep Tayyip Erdogan,President ,c25806cdb672f87a170b29054a2e1a5c56c3d0d4c2e88d315308cd21425ef8a2,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
