mmr_combined_label,combined_label,match,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q152_1,Q152_1,0,"but it is with openness and integration that we achieve harmony, growth and progress.",0.56270254,1,0,0,0.86263655,0.480753361,BRA_73_2018,BRA,73,2018,Mr. Michael Temer,President,a8f92c3306be15628f0ef89824908b2c7dbf490340d0efb9d874bb2ffb729552,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should emphasize a high level of economic growth.",keep,"over the coming years, the government should emphasize a high level of economic growth.",1,A high level of economic growth,"over the coming years, the government should emphasize a high level of economic growth.","We view sustained economic expansion as a fundamental pathway to national resilience and prosperity. [SEP] Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth. [SEP] In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy. [SEP] Economic vitality is the engine of development, enabling every sector of society to thrive. [SEP] High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations.",1
Q152_1,Q152_1,1,"as of now, my administration is pursuing bold measures to change the economic paradigm so as to deal with inequalities that stand in the way of growth and social cohesion.",0.59567404,1,0,0,0.725274577,0.493668164,KOR_72_2017,KOR,72,2017,Mr. Moon Jae-in,President,cc30e62ccf4646c03be7e08a6b1d9eee77a02c9e3344359d512c9d2356d5b62c,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should emphasize a high level of economic growth.",keep,"over the coming years, the government should emphasize a high level of economic growth.",1,A high level of economic growth,"over the coming years, the government should emphasize a high level of economic growth.","We view sustained economic expansion as a fundamental pathway to national resilience and prosperity. [SEP] Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth. [SEP] In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy. [SEP] Economic vitality is the engine of development, enabling every sector of society to thrive. [SEP] High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations.",1
Q152_1,Q152_1,1,"we are at the cutting edge, and iran's growth in those sectors is considerable.",0.54289865,1,0,0,0.999999288,0.475739163,IRN_77_2022,IRN,77,2022,Seyyed Ebrahim Raisi,President ,cf81a834f2710d292ca094509eb199cc08642e7dfe81f39206240ae7ba3a0a78,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should emphasize a high level of economic growth.",keep,"over the coming years, the government should emphasize a high level of economic growth.",1,A high level of economic growth,"over the coming years, the government should emphasize a high level of economic growth.","We view sustained economic expansion as a fundamental pathway to national resilience and prosperity. [SEP] Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth. [SEP] In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy. [SEP] Economic vitality is the engine of development, enabling every sector of society to thrive. [SEP] High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations.",1
Q152_1,Q152_1,1,that has sustained the impetus for global growth and provided the world with a huge chinese market.,0.59812546,1,0,0,0.776785179,0.497714528,CHN_73_2018,CHN,73,2018,Mr. Wang Yi,State Councillor and Minister for Foreign Affairs,f956e60f4dcbc84e33b198968cd3b05fad4f6268595ee66adc56cb4fbb23e1e7,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should emphasize a high level of economic growth.",keep,"over the coming years, the government should emphasize a high level of economic growth.",1,A high level of economic growth,"over the coming years, the government should emphasize a high level of economic growth.","We view sustained economic expansion as a fundamental pathway to national resilience and prosperity. [SEP] Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth. [SEP] In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy. [SEP] Economic vitality is the engine of development, enabling every sector of society to thrive. [SEP] High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations.",1
Q152_1,Q152_1,1,my country is currently undergoing a process of change that will allow us to embark on a new phase of growth and development.,0.6169958,1,0,0,0.65986368,0.503190683,PER_74_2019,PER,74,2019,Mr. Martín Vizcarra Cornejo,President,8f1b53fa911bd59e5adb3904e50b296dfde793e428f7372fab7ece71c5ab99c2,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should emphasize a high level of economic growth.",keep,"over the coming years, the government should emphasize a high level of economic growth.",1,A high level of economic growth,"over the coming years, the government should emphasize a high level of economic growth.","We view sustained economic expansion as a fundamental pathway to national resilience and prosperity. [SEP] Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth. [SEP] In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy. [SEP] Economic vitality is the engine of development, enabling every sector of society to thrive. [SEP] High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations.",1
Q152_1,Q152_1,1,that will ensure at least 1.23 per cent growth in our national income.,0.5771914,1,0,0,0.617346352,0.477182159,BGD_77_2022,BGD,77,2022,Sheikh Hasina,Prime Minister,52381f67727d4b06ece36b19573c363db8b0c47ff61a0d349584830fbd693f2c,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should emphasize a high level of economic growth.",keep,"over the coming years, the government should emphasize a high level of economic growth.",1,A high level of economic growth,"over the coming years, the government should emphasize a high level of economic growth.","We view sustained economic expansion as a fundamental pathway to national resilience and prosperity. [SEP] Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth. [SEP] In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy. [SEP] Economic vitality is the engine of development, enabling every sector of society to thrive. [SEP] High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations.",1
Q152_4,Q152_4,1,the acceleration of environmental degradation at rates never seen before obliges all of us to do more to right the wrongs we have committed against the environment.,0.755402,0,0,0,0.844720241,0.495477241,THA_74_2019,THA,74,2019,Mr. Don Pramudwinai,Minister for Foreign Affairs,e9ceb6d09d6532fe3ccea8c6979d7e42d3a439b171d50526dd47b4f2340394ad,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,"we express our commitment to promoting strategies and practices for the sustainable use of biological diversity and natural resources, while developing mechanisms to improve their management and use.",0.70099956,0,0,0,0.702380762,0.455718797,URY_75_2020,URY,75,2020,Mr. Luis Lacalle Pou,President,bcb7cc301fed956c8ab0dc248f5fd05c9960c2f17cb12d9567a5733fa59af344,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,the year 2021 should about bring a leap forward in preventing climate change and protecting biodiversity.,0.7036418,0,0,0,0.665178088,0.455443998,ROU_76_2021,ROU,76,2021,Klaus Iohannis,President ,249a9298cb7ca0507447982d4b5b2f6dff6f8fff3266ce96d16f16610fbed72c,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,we should be preparing to combat climate change in order to bring back the normal environment we have been used to for thousands of years.,0.6788856,0,0,0,0.675324436,0.441097599,MYS_74_2019,MYS,74,2019,Mr. Mahathir bin Mohamad,Prime Minister,ce52063c55e9b5f4781cedfe797d90ad9814ec9d30748edd93e400f0e38eb6b7,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,we believe that environmental considerations are important in achieving sustainable development for all the world's nations.,0.7435379,0,0,0,0.369747594,0.464610145,TUN_72_2017,TUN,72,2017,Mr. Khemais Jhinaoui,Minister for Foreign Affairs,ee08e67c2dc551a65285767ef1238b0d996fe82e568c2ccc29e0d7d4fc0a56c8,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,"our interest in implementing policies to cut carbon emissions, as well as in any mechanism that addresses accelerated environmental degradation, is quite natural.",0.68617976,0,0,0,0.999999628,0.46170786,ECU_76_2021,ECU,76,2021,Guillermo Lasso,President ,b9f6974e2889cbd439838448a226ddcd8b5b80a07cc3f488d4114fa55f6a85ae,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,"in pursuing sustainable development, we need to ensure balance between our people centred approaches and protecting our planet.",0.7275324,0,0,0,0.474789567,0.460258922,THA_77_2022,THA,77,2022,Don Pramudwinai,Minister of Foreign Affairs ,e8e87eec214752e6cc924e7a8d49c306d3b6adb35d452fc488bde1fc0d746992,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,"fellow presidents, the sustainable use of natural resources and climate change is an issue that we cannot ignore.",0.7140437,0,0,0,0.503967934,0.453624633,ECU_75_2020,ECU,75,2020,Mr. Lenin Moreno Garces,President,a78739376db3335c7349a2879ae078c2ff260431029b3758b40d51dfd206c268,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,"it also requires us to give up our addiction to fossil fuels and adopt cleaner, smarter technologies for our energy use.",0.6686398,0,0,0,0.90601461,0.446484604,MDV_76_2021,MDV,76,2021,Ibrahim Mohamed Solih,President ,ff531f99a194efad5e9c1e2adfd8a4c843bd45d753e733017b8cc2e12fa79fe2,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
Q152_4,Q152_4,1,"we must restore our relationship with mother earth, because our survival as a species is at stake.",0.6966537,0,0,0,0.999999362,0.467992232,BOL_76_2021,BOL,76,2021,Luis Arce,President ,d3f13bc36359b907cf842a20a8fbfa4bb69b5696f5b98d6ccc9bf161d8d05e05,Q152,Aims of country: first choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the most important?,"Over the coming years, the government should prioritize work to make our cities and countryside more beautiful.",reword,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.",4,Trying to make our cities and countryside more beautiful,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems. [SEP] Environmental integrity must be woven into all public policy, from rural development to urban planning. [SEP] The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation. [SEP] To ensure intergenerational justice, we must act now to leave behind a livable planet for our children. [SEP] In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.",1
